Candidate.id,Candidate_Entity:id,General_Party.id,Election_Type.id,Office_Sought.id,Broad_Sector.id,Incumbency_Status,Status_of_Candidate.id,Industry_Spending_Totals,Candidate,Election_Status,Status_of_Candidate,General_Party,Election_Year,Election_Type,Office_Sought,Incumbency_Status,Broad_Sector
161254,1516357,2,1,15014,5,1,2,1000,"PATTERSON, JIM",Lost-Primary,Lost,Republican,2010,Standard,US HOUSE DISTRICT CA 019,Open,Energy & Natural Resources
161278,13008566,2,1,15014,4,1,1,1000,"DENHAM, JEFF",Won-General,Won,Republican,2010,Standard,US HOUSE DISTRICT CA 019,Open,Defense
161330,2290519,2,1,15037,6,3,2,1000,"LIBERATORE, PHILIP LAURENCE",Lost-Primary,Lost,Republican,2010,Standard,US HOUSE DISTRICT CA 042,Challenger,"Finance, Insurance & Real Estate"
161340,19894894,2,1,15014,8,1,2,1000,"WESTERLUND, LARRY",Lost-Primary,Lost,Republican,2010,Standard,US HOUSE DISTRICT CA 019,Open,Health
161657,213474,2,1,15005,6,1,2,1000,"BURKE, BUDDY",Lost-Primary,Lost,Republican,2010,Standard,US HOUSE DISTRICT CA 010,Open,"Finance, Insurance & Real Estate"
167920,23420876,2,1,9173,4,3,2,1000,"NEHRING, RON",Lost-General,Lost,Republican,2014,Standard,LIEUTENANT GOVERNOR,Challenger,Defense
167925,23420881,1,1,9171,2,1,2,1000,"CRESSMAN, DEREK",Lost-Top Two Primary,Lost,Democratic,2014,Standard,SECRETARY OF STATE,Open,Construction
167925,23420881,1,1,9171,4,1,2,1000,"CRESSMAN, DEREK",Lost-Top Two Primary,Lost,Democratic,2014,Standard,SECRETARY OF STATE,Open,Defense
167940,60008,2,1,9174,5,1,2,1000,"CONLON, GREG",Lost-General,Lost,Republican,2014,Standard,TREASURER,Open,Energy & Natural Resources
167962,2272886,2,1,9485,4,1,1,1000,"HARKEY, DIANE L",Won-General,Won,Republican,2014,Standard,EQUALIZATION BOARD DISTRICT 004,Open,Defense
167963,6601237,2,1,9485,8,1,2,1000,"HORTON, SHIRLEY",Lost-Top Two Primary,Lost,Republican,2014,Standard,EQUALIZATION BOARD DISTRICT 004,Open,Health
168002,18132510,1,1,15006,8,1,2,1000,"INGERSOL, KI",Lost-Top Two Primary,Lost,Democratic,2014,Standard,US HOUSE DISTRICT CA 011,Open,Health
168027,23420956,2,1,15011,8,3,2,1000,"LEVEY, MEL",Lost-Top Two Primary,Lost,Republican,2014,Standard,US HOUSE DISTRICT CA 016,Challenger,Health
168033,8050793,1,1,15013,2,2,1,1000,"ESHOO, ANNA G",Won-General,Won,Democratic,2014,Standard,US HOUSE DISTRICT CA 018,Incumbent,Construction
168053,343367,2,1,15019,5,3,2,1000,"FRANCISCO, DALE",Lost-Top Two Primary,Lost,Republican,2014,Standard,US HOUSE DISTRICT CA 024,Challenger,Energy & Natural Resources
168057,17657732,1,1,15020,2,1,2,1000,"ROGERS, LEE C",Lost-Top Two Primary,Lost,Democratic,2014,Standard,US HOUSE DISTRICT CA 025,Open,Construction
168079,23420997,2,1,15025,8,3,2,1000,"KLEINMAN, PABLO",Lost-Top Two Primary,Lost,Republican,2014,Standard,US HOUSE DISTRICT CA 030,Challenger,Health
168093,23421010,1,1,15028,8,1,2,1000,"GREUEL, WENDY",Lost-Top Two Primary,Lost,Democratic,2014,Standard,US HOUSE DISTRICT CA 033,Open,Health
168121,23421035,2,1,15032,6,3,2,1000,"KING, R ADAM",Lost-General,Lost,Republican,2014,Standard,US HOUSE DISTRICT CA 037,Challenger,"Finance, Insurance & Real Estate"
168140,13553501,2,1,15040,5,1,2,1000,"RATHS, GREG",Lost-Top Two Primary,Lost,Republican,2014,Standard,US HOUSE DISTRICT CA 045,Open,Energy & Natural Resources
168165,20807520,2,1,15047,8,3,2,1000,"JORGENSEN, KIRK",Lost-Top Two Primary,Lost,Republican,2014,Standard,US HOUSE DISTRICT CA 052,Challenger,Health
168172,23421084,2,1,15048,4,3,2,1000,"WILSKE, LARRY ALBERT",Lost-General,Lost,Republican,2014,Standard,US HOUSE DISTRICT CA 053,Challenger,Defense
168172,23421084,2,1,15048,8,3,2,1000,"WILSKE, LARRY ALBERT",Lost-General,Lost,Republican,2014,Standard,US HOUSE DISTRICT CA 053,Challenger,Health
168240,23421137,1,1,591,2,1,2,1000,"LOWRY, JOHN",Lost-Top Two Primary,Lost,Democratic,2014,Standard,ASSEMBLY DISTRICT 002,Open,Construction
168269,114796,1,1,599,2,3,2,1000,"CONTI, DIANA M",Lost-Top Two Primary,Lost,Democratic,2014,Standard,ASSEMBLY DISTRICT 010,Challenger,Construction
168332,17609349,2,1,619,5,3,2,1000,"STARRITT, MARK",Lost-General,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 030,Challenger,Energy & Natural Resources
168335,23421221,2,1,621,2,3,2,1000,"AGBALOG, ROMEO",Lost-Top Two Primary,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 032,Challenger,Construction
168339,23421225,2,1,622,5,1,2,1000,"BISHOP, ART",Lost-Top Two Primary,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 033,Open,Energy & Natural Resources
168345,23421231,2,1,622,8,1,2,1000,"ROELLE, RICK",Lost-Top Two Primary,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 033,Open,Health
168369,783046,2,1,631,5,1,2,1000,"JEANDRON, GARY",Lost-Top Two Primary,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 042,Open,Energy & Natural Resources
168372,23421256,2,1,632,5,3,2,1000,"ROYAL, TODD",Lost-General,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 043,Challenger,Energy & Natural Resources
168372,23421256,2,1,632,6,3,2,1000,"ROYAL, TODD",Lost-General,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 043,Challenger,"Finance, Insurance & Real Estate"
168373,667092,1,1,633,2,1,1,1000,"IRWIN, JACQUI",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 044,Open,Construction
168401,23421284,2,1,644,5,1,2,1000,"TYE, STEVE",Lost-Top Two Primary,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 055,Open,Energy & Natural Resources
168434,19890412,2,1,658,2,3,2,1000,"IGLESIAS, CECILIA (CECI)",Lost-Top Two Primary,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 069,Challenger,Construction
168438,23421317,2,1,659,4,1,2,1000,"GOYA, JOHN C",Lost-General,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 070,Open,Defense
183584,29261125,2,3,706,5,1,2,1000,"NAMAZI, NAZ",Lost-Top Two Primary,Lost,Republican,2015,Special,SENATE DISTRICT 037,Open,Energy & Natural Resources
185903,16535081,4,1,18911,5,1,1,1000,"GAMOIAN, LISA M",Won-General,Won,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT FRESNO COUNTY-015,Open,Energy & Natural Resources
186005,31809069,4,1,18934,5,3,1,1000,"HARRIS, MATTHEW S",Won-General,Won,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT SANTA CLARA COUNTY-024,Challenger,Energy & Natural Resources
186275,15570687,4,1,18971,2,1,2,1000,"MATHAI, DAYAN V",Lost-General,Lost,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT LOS ANGELES COUNTY-061,Open,Construction
186728,25149638,4,1,18889,2,1,1,1000,"TICE-RASKIN, ROBERT",Won-General,Won,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT NEVADA COUNTY,Open,Construction
191023,31972375,4,1,18889,6,2,1,1000,"ANDERSON, TOM",Won-Top Two Primary,Won,Nonpartisan,2012,Standard,SUPERIOR COURT DISTRICT NEVADA COUNTY,Incumbent,"Finance, Insurance & Real Estate"
191034,31972386,4,1,19110,2,1,1,1000,"BOGERT, TAMI",Won-Top Two Primary,Won,Nonpartisan,2012,Standard,SUPERIOR COURT DISTRICT SACRAMENTO COUNTY-003,Open,Construction
191157,25152281,4,1,19155,6,1,1,1000,"LIU, ANDREW",Won-Top Two Primary,Won,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT MONTEREY COUNTY-003,Open,"Finance, Insurance & Real Estate"
191174,31972526,4,1,19159,5,1,1,1000,"MULVIHILL JR, MICHAEL J",Won-Top Two Primary,Won,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT SAN JOAQUIN COUNTY-AT LARGE,Open,Energy & Natural Resources
191195,25160324,4,1,18911,6,1,2,1000,"SMITH, STEVEN D",Lost-Top Two Primary,Lost,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT FRESNO COUNTY-015,Open,"Finance, Insurance & Real Estate"
191200,31972552,4,1,19145,5,2,1,1000,"SYKES, S SUZANNE",Won-Top Two Primary,Won,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT RIVERSIDE COUNTY-018,Incumbent,Energy & Natural Resources
191215,31972567,4,1,19066,6,1,2,1000,"VALENTINE, STEVE",Lost-Top Two Primary,Lost,Nonpartisan,2012,Standard,SUPERIOR COURT DISTRICT EL DORADO COUNTY-007,Open,"Finance, Insurance & Real Estate"
191216,31972568,4,1,19068,2,1,1,1000,"ANDERHOLT, BROOKS",Won-Top Two Primary,Won,Nonpartisan,2012,Standard,SUPERIOR COURT DISTRICT IMPERIAL COUNTY-004,Open,Construction
192954,36630154,2,3,15027,2,1,2,1000,"HERNANDEZ, TERESA",Lost-Primary,Lost,Republican,2009,Special,US HOUSE DISTRICT CA 032,Open,Construction
192954,36630154,2,3,15027,8,1,2,1000,"HERNANDEZ, TERESA",Lost-Primary,Lost,Republican,2009,Special,US HOUSE DISTRICT CA 032,Open,Health
192955,37090251,2,3,15027,6,1,2,1000,"CHU, BETTY",Lost-General,Lost,Republican,2009,Special,US HOUSE DISTRICT CA 032,Open,"Finance, Insurance & Real Estate"
192965,37090261,2,3,15027,2,1,2,1000,"TRUAX, DAVID A",Lost-Primary,Lost,Republican,2009,Special,US HOUSE DISTRICT CA 032,Open,Construction
192968,37090264,1,3,15005,2,1,2,1000,"BUCHANAN, JOAN",Lost-Primary,Lost,Democratic,2009,Special,US HOUSE DISTRICT CA 010,Open,Construction
202104,39707180,3,1,14929,5,1,2,1000,"GREY, CLIVE",Lost-Top Two Primary,Lost,Third-Party,2016,Standard,US SENATE DISTRICT CA SW-CLASS III,Open,Energy & Natural Resources
202161,12997061,1,1,15009,4,2,1,1000,"SPEIER, JACKIE",Won-General,Won,Democratic,2016,Standard,US HOUSE DISTRICT CA 014,Incumbent,Defense
202164,39707218,2,1,15011,2,3,2,1000,"ROGERS, DAVID",Lost-Top Two Primary,Lost,Republican,2016,Standard,US HOUSE DISTRICT CA 016,Challenger,Construction
202182,39707230,1,1,15016,2,3,2,1000,"HUERTA, EMILIO JESUS",Lost-General,Lost,Democratic,2016,Standard,US HOUSE DISTRICT CA 021,Challenger,Construction
202202,35973024,1,1,15020,2,3,2,1000,"VINCE, LOU",Lost-Top Two Primary,Lost,Democratic,2016,Standard,US HOUSE DISTRICT CA 025,Challenger,Construction
202206,21255503,2,1,15021,5,3,2,1000,"DAGNESSES, RAFAEL ALBERTO",Lost-General,Lost,Republican,2016,Standard,US HOUSE DISTRICT CA 026,Challenger,Energy & Natural Resources
202227,2540679,2,1,15026,5,3,2,1000,"BACA JR, JOE",Lost-Top Two Primary,Lost,Republican,2016,Standard,US HOUSE DISTRICT CA 031,Challenger,Energy & Natural Resources
202229,39707263,2,1,15026,2,3,2,1000,"FLYNN, SEAN",Lost-Top Two Primary,Lost,Republican,2016,Standard,US HOUSE DISTRICT CA 031,Challenger,Construction
202258,20695072,3,1,15037,6,3,2,1000,"CONDLEY, KERRI",Lost-Top Two Primary,Lost,Third-Party,2016,Standard,US HOUSE DISTRICT CA 042,Challenger,"Finance, Insurance & Real Estate"
202259,1257359,1,1,15038,8,2,1,1000,"WATERS, MAXINE",Won-General,Won,Democratic,2016,Standard,US HOUSE DISTRICT CA 043,Incumbent,Health
202264,22070,1,1,15039,4,1,2,1000,"HALL III, ISADORE",Lost-General,Lost,Democratic,2016,Standard,US HOUSE DISTRICT CA 044,Open,Defense
202335,196260,1,1,684,2,3,2,1000,"CAMPOS, NORA E",Lost-General,Lost,Democratic,2016,Standard,SENATE DISTRICT 015,Challenger,Construction
202353,39707343,1,1,694,2,1,2,1000,"RIDDLE, PHLUNTE",Lost-Top Two Primary,Lost,Democratic,2016,Standard,SENATE DISTRICT 025,Open,Construction
202355,38577272,1,1,696,8,1,2,1000,"BAYLISS, SHAWN",Lost-Top Two Primary,Lost,Democratic,2016,Standard,SENATE DISTRICT 027,Open,Health
202415,319325,2,1,601,6,1,2,1000,"MARKS, CINDY",Lost-Top Two Primary,Lost,Republican,2016,Standard,ASSEMBLY DISTRICT 012,Open,"Finance, Insurance & Real Estate"
202415,319325,2,1,601,8,1,2,1000,"MARKS, CINDY",Lost-Top Two Primary,Lost,Republican,2016,Standard,ASSEMBLY DISTRICT 012,Open,Health
202459,39707413,1,1,616,6,1,2,1000,"HERRERA, ESAU",Lost-Top Two Primary,Lost,Democratic,2016,Standard,ASSEMBLY DISTRICT 027,Open,"Finance, Insurance & Real Estate"
202474,38179530,2,1,620,5,3,2,1000,"OLIVIER, CLINT",Lost-General,Lost,Republican,2016,Standard,ASSEMBLY DISTRICT 031,Challenger,Energy & Natural Resources
202482,39707427,1,1,624,8,1,2,1000,"ORTIZ-LEGG, DAWN",Lost-General,Lost,Democratic,2016,Standard,ASSEMBLY DISTRICT 035,Open,Health
202488,780851,1,1,625,2,3,2,1000,"PARKER, DARREN W",Lost-Top Two Primary,Lost,Democratic,2016,Standard,ASSEMBLY DISTRICT 036,Challenger,Construction
216036,41680297,1,1,635,2,3,2,1000,"RUPERT, ANGELA",Lost-General,Lost,Democratic,2016,Standard,ASSEMBLY DISTRICT 046,Challenger,Construction
216058,41680319,2,1,638,8,3,2,1000,"AMUNDSON, PETER",Lost-General,Lost,Republican,2016,Standard,ASSEMBLY DISTRICT 049,Challenger,Health
221638,43514823,1,3,15029,8,1,2,1000,"FLORES, YOLIE",Lost-Primary,Lost,Democratic,2017,Special,US HOUSE DISTRICT CA 034,Open,Health
223093,6479198,1,3,640,5,1,2,1000,"LOPEZ, LUIS",Lost-General,Lost,Democratic,2017,Special,ASSEMBLY DISTRICT 051,Open,Energy & Natural Resources
226908,373494,1,1,15012,2,2,1,1000,"KHANNA, ROHIT",Won-General,Won,Democratic,2018,Standard,US HOUSE DISTRICT CA 017,Incumbent,Construction
227258,12997061,1,1,15009,4,2,1,1000,"SPEIER, JACKIE",Won-General,Won,Democratic,2018,Standard,US HOUSE DISTRICT CA 014,Incumbent,Defense
227342,44044466,2,1,15047,5,3,2,1000,"QUDRAT, OMAR",Lost-General,Lost,Republican,2018,Standard,US HOUSE DISTRICT CA 052,Challenger,Energy & Natural Resources
227342,44044466,2,1,15047,8,3,2,1000,"QUDRAT, OMAR",Lost-General,Lost,Republican,2018,Standard,US HOUSE DISTRICT CA 052,Challenger,Health
227345,44044469,2,1,15047,5,3,2,1000,"ALLMAN, MICHAEL",Lost-Top Two Primary,Lost,Republican,2018,Standard,US HOUSE DISTRICT CA 052,Challenger,Energy & Natural Resources
227345,44044469,2,1,15047,8,3,2,1000,"ALLMAN, MICHAEL",Lost-Top Two Primary,Lost,Republican,2018,Standard,US HOUSE DISTRICT CA 052,Challenger,Health
234417,44423595,1,3,628,2,1,2,1000,"ANGUIANO, YOLIE",Lost-Top Two Primary,Lost,Democratic,2018,Special,ASSEMBLY DISTRICT 039,Open,Construction
234428,35886407,1,3,634,8,1,2,1000,"KASSON, TRICIA ROBBINS",Lost-Top Two Primary,Lost,Democratic,2018,Special,ASSEMBLY DISTRICT 045,Open,Health
238331,44493589,1,1,677,6,1,2,1000,"PRATT, TOM",Lost-Top Two Primary,Lost,Democratic,2018,Standard,SENATE DISTRICT 008,Open,"Finance, Insurance & Real Estate"
238336,44493594,1,1,599,6,3,2,1000,"MONTE, DAN",Lost-General,Lost,Democratic,2018,Standard,ASSEMBLY DISTRICT 010,Challenger,"Finance, Insurance & Real Estate"
238426,44493684,1,1,705,4,3,2,1000,"CASTELLANO, MARGGIE",Lost-General,Lost,Democratic,2018,Standard,SENATE DISTRICT 036,Challenger,Defense
238431,347756,1,1,627,2,3,1,1000,"SMITH, CHRISTY",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 038,Challenger,Construction
238478,23421278,1,1,642,4,2,1,1000,"SANTIAGO, MIGUEL",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 053,Incumbent,Defense
238508,11022813,1,1,654,4,2,1,1000,"QUIRK-SILVA, SHARON DARLENE",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 065,Incumbent,Defense
238520,44157744,1,1,663,2,3,1,1000,"PETRIE NORRIS, COTTIE",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 074,Challenger,Construction
238640,38586307,2,1,601,4,2,1,1000,"FLORA, HEATH",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 012,Incumbent,Defense
238676,39707425,2,1,623,4,2,1,1000,"FONG, VINCE",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 034,Incumbent,Defense
238696,44423615,2,1,634,6,1,2,1000,"CLARK, JUSTIN M",Lost-General,Lost,Republican,2018,Standard,ASSEMBLY DISTRICT 045,Open,"Finance, Insurance & Real Estate"
238718,44493976,2,1,660,2,3,2,1000,"WILSKE, LARRY A",Lost-Top Two Primary,Lost,Republican,2018,Standard,ASSEMBLY DISTRICT 071,Challenger,Construction
238762,17042242,2,1,9173,2,1,2,1000,"ORTEGA, LYDIA",Lost-Top Two Primary,Lost,Republican,2018,Standard,LIEUTENANT GOVERNOR,Open,Construction
247015,44932429,1,1,602,5,3,2,1000,"VILLAPUDUA, CARLOS",Lost-Top Two Primary,Lost,Democratic,2018,Standard,ASSEMBLY DISTRICT 013,Challenger,Energy & Natural Resources
247098,44932497,1,1,15030,6,3,2,1000,"BACA, JOE",Lost-Top Two Primary,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 035,Challenger,"Finance, Insurance & Real Estate"
247111,42124829,2,1,15034,4,1,2,1000,"NELSON, SHAWN",Lost-Top Two Primary,Lost,Republican,2018,Standard,US HOUSE DISTRICT CA 039,Open,Defense
247119,44932513,2,1,15039,6,3,2,1000,"DASH, STACEY",Lost-Top Two Primary,Lost,Republican,2018,Standard,US HOUSE DISTRICT CA 044,Challenger,"Finance, Insurance & Real Estate"
247126,44932520,1,1,15043,8,3,2,1000,"PAYNE, RACHEL",Lost-Top Two Primary,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 048,Challenger,Health
247149,38300354,2,1,15046,6,3,2,1000,"HIDALGO JR, JUAN M",Lost-General,Lost,Republican,2018,Standard,US HOUSE DISTRICT CA 051,Challenger,"Finance, Insurance & Real Estate"
247172,44932564,2,1,15414,8,3,2,1000,"NABLIBA, MARIO",Lost-Top Two Primary,Lost,Republican,2018,Standard,US SENATE DISTRICT CA SW-CLASS I,Challenger,Health
249380,13008736,1,3,701,8,1,2,1000,"BERMUDEZ, RUDY",Lost-Top Two Primary,Lost,Democratic,2018,Special,SENATE DISTRICT 032,Open,Health
253289,45314059,3,1,675,6,3,2,1000,"BENNETT, AUSTIN",Lost-Top Two Primary,Lost,Third-Party,2018,Standard,SENATE DISTRICT 006,Challenger,"Finance, Insurance & Real Estate"
12370,13008597,2,1,622,8,1,2,990,"ZIMMERMAN, MIKE",Lost-Primary,Lost,Republican,2004,Standard,ASSEMBLY DISTRICT 033,Open,Health
55322,13008685,2,1,636,8,3,2,989,"DODGE, JEFFERS MACARTHUR",Lost-General,Lost,Republican,2006,Standard,ASSEMBLY DISTRICT 047,Challenger,Health
238354,16534818,1,1,604,8,1,2,988,"KATZ, ANDY",Lost-Top Two Primary,Lost,Democratic,2018,Standard,ASSEMBLY DISTRICT 015,Open,Health
15253,13008758,2,1,648,8,1,2,980,"SLATER, SUSAN",Lost-Primary,Lost,Republican,2006,Standard,ASSEMBLY DISTRICT 059,Open,Health
12341,13008535,1,1,610,8,1,2,975,"NESBET, BARBARA",Lost-Primary,Lost,Democratic,2004,Standard,ASSEMBLY DISTRICT 021,Open,Health
227235,44044373,1,1,14999,2,3,2,975,"BATESON, REGINA",Lost-Top Two Primary,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 004,Challenger,Construction
247045,44932453,1,1,14996,8,3,2,975,"DENNEY, AUDREY",Lost-General,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 001,Challenger,Health
191108,31972460,4,1,18889,5,1,2,971,"BRADRICK, ANGELA L",Lost-Top Two Primary,Lost,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT NEVADA COUNTY,Open,Energy & Natural Resources
30025,6576308,2,1,590,8,1,2,955,"BROWN, ROB",Lost-General,Lost,Republican,2002,Standard,ASSEMBLY DISTRICT 001,Open,Health
603,13008396,1,1,590,5,1,2,950,"JEHN, ROBERT (BOB)",Lost-Primary,Lost,Democratic,2002,Standard,ASSEMBLY DISTRICT 001,Open,Energy & Natural Resources
4893,6617315,2,1,661,8,1,2,950,"MATTHIAS, BRUCE",Lost-Primary,Lost,Republican,2000,Standard,ASSEMBLY DISTRICT 072,Open,Health
12128,12997055,1,1,9173,8,1,2,950,"MILLER, TONY",Lost-Primary,Lost,Democratic,1998,Standard,LIEUTENANT GOVERNOR,Open,Health
12185,13008772,2,1,650,6,1,2,950,"THALMAN, JIM",Lost-Primary,Lost,Republican,1998,Standard,ASSEMBLY DISTRICT 061,Open,"Finance, Insurance & Real Estate"
12358,6655706,2,1,704,2,1,2,950,"SNYDER, JOE",Lost-Primary,Lost,Republican,2004,Standard,SENATE DISTRICT 035,Open,Construction
15248,13008490,1,1,601,5,1,2,950,"REILLY, JANET",Lost-Primary,Lost,Democratic,2006,Standard,ASSEMBLY DISTRICT 012,Open,Energy & Natural Resources
15481,13008753,1,1,647,6,1,2,950,"GUZMAN, GERALDINE (GERRI)",Lost-Primary,Lost,Democratic,2006,Standard,ASSEMBLY DISTRICT 058,Open,"Finance, Insurance & Real Estate"
19211,13008616,1,1,625,6,1,2,950,"CAMPBELL, MAGGIE",Lost-Primary,Lost,Democratic,2008,Standard,ASSEMBLY DISTRICT 036,Open,"Finance, Insurance & Real Estate"
22010,13008479,2,1,9483,5,3,2,950,"NAKANISHI, ALAN",Lost-Primary,Lost,Republican,2010,Standard,EQUALIZATION BOARD DISTRICT 002,Challenger,Energy & Natural Resources
36596,6617513,2,1,610,8,1,2,950,"WILDER, DEBORAH",Lost-General,Lost,Republican,2000,Standard,ASSEMBLY DISTRICT 021,Open,Health
103547,6654680,2,1,659,4,2,1,950,"BREWER, MARILYN C",Won-General,Won,Republican,1998,Standard,ASSEMBLY DISTRICT 070,Incumbent,Defense
160737,17662224,1,1,15031,4,3,2,950,"WINOGRAD, MARCY",Lost-Primary,Lost,Democratic,2010,Standard,US HOUSE DISTRICT CA 036,Challenger,Defense
168268,23421164,1,1,599,5,3,2,950,"CARLSTROM, ERIN",Lost-Top Two Primary,Lost,Democratic,2014,Standard,ASSEMBLY DISTRICT 010,Challenger,Energy & Natural Resources
168405,13008750,2,1,646,8,3,2,950,"TOPALIAN, H RITA",Lost-General,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 057,Challenger,Health
186005,31809069,4,1,18934,6,3,1,950,"HARRIS, MATTHEW S",Won-General,Won,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT SANTA CLARA COUNTY-024,Challenger,"Finance, Insurance & Real Estate"
191247,13690138,4,1,19086,2,1,1,950,"COLIN, PAUL",Won-Top Two Primary,Won,Nonpartisan,2012,Standard,SUPERIOR COURT DISTRICT SANTA CLARA COUNTY-005,Open,Construction
227274,44044404,1,1,15020,4,3,1,950,"HILL, KATIE",Won-General,Won,Democratic,2018,Standard,US HOUSE DISTRICT CA 025,Challenger,Defense
160667,19889641,1,1,15043,2,3,2,949,"KROM, BETH",Lost-General,Lost,Democratic,2010,Standard,US HOUSE DISTRICT CA 048,Challenger,Construction
202502,39707445,1,1,629,5,3,2,930,"MEDINA, ABIGAIL",Lost-General,Lost,Democratic,2016,Standard,ASSEMBLY DISTRICT 040,Challenger,Energy & Natural Resources
191117,31972469,4,1,16790,6,1,2,925,"COMBELLACK, DAVID W",Lost-Top Two Primary,Lost,Nonpartisan,2014,Standard,SUPERIOR COURT DISTRICT EL DORADO COUNTY,Open,"Finance, Insurance & Real Estate"
161380,19894913,2,1,15001,6,3,2,920,"JUDD, JIM",Lost-General,Lost,Republican,2010,Standard,US HOUSE DISTRICT CA 006,Challenger,"Finance, Insurance & Real Estate"
36500,1419451,2,1,696,4,3,2,915,"LYON, MARILYN",Lost-General,Lost,Republican,2000,Standard,SENATE DISTRICT 027,Challenger,Defense
61671,13011188,2,1,690,6,1,2,910,"CHOI, TEDDY",Lost-General,Lost,Republican,2008,Standard,SENATE DISTRICT 021,Open,"Finance, Insurance & Real Estate"
2575,6398525,1,1,641,6,1,2,900,"GALLARDO-ROOKER, ALEXANDRA (ALEX)",Lost-Primary,Lost,Democratic,2002,Standard,ASSEMBLY DISTRICT 052,Open,"Finance, Insurance & Real Estate"
2583,6398612,1,1,590,6,1,2,900,"ROBEY, ED",Lost-Primary,Lost,Democratic,2002,Standard,ASSEMBLY DISTRICT 001,Open,"Finance, Insurance & Real Estate"
4939,6617510,2,1,663,2,1,2,900,"WEAVER, C MASON",Lost-Primary,Lost,Republican,2000,Standard,ASSEMBLY DISTRICT 074,Open,Construction
12154,13008816,2,1,657,5,1,2,900,"KELLOGG, JOHN",Lost-Primary,Lost,Republican,1998,Standard,ASSEMBLY DISTRICT 068,Open,Energy & Natural Resources
12326,336788,2,1,622,5,1,2,900,"KOKKONEN, MATT T",Lost-Primary,Lost,Republican,2004,Standard,ASSEMBLY DISTRICT 033,Open,Energy & Natural Resources
15204,1368336,2,1,614,2,1,2,900,"CONRAD, BILL",Lost-Primary,Lost,Republican,2006,Standard,ASSEMBLY DISTRICT 025,Open,Construction
18311,6398910,1,1,678,2,1,2,900,"CHAN, WILMA",Lost-Primary,Lost,Democratic,2008,Standard,SENATE DISTRICT 009,Open,Construction
18321,13008523,1,1,608,2,1,2,900,"HOLOBER, RICHARD",Lost-Primary,Lost,Democratic,2008,Standard,ASSEMBLY DISTRICT 019,Open,Construction
